Id,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
1221,115000,0.0,3,0.2108626198083067,0.03038164014115778,1,1,0,3,0,4,0,12,2,2,0,2,0.4444444444444445,0.5,0.6666666666666679,0.23333333333333428,1,1,13,14,2,0.0,3,4,1,4,4,4,5,0.05527994330262226,3,0.40705563093622804,0.0,0.14926350245499184,1,4,1,5,0.13262964662689306,0.0,0.0,0.10889223813112284,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,3,0.25,6,0.0,3,1,0.9771144278606967,3,0.25,0.20310296191819463,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,0.9090909090909093,0.0,8,0
1222,134000,0.0,3,0.1757188498402556,0.03248498445862255,1,1,3,3,0,4,0,19,1,2,0,2,0.4444444444444445,0.5,0.695652173913043,0.29999999999999716,3,1,6,6,2,0.0,3,4,1,4,4,4,1,0.04429482636428066,3,0.33378561736770695,0.0898972602739726,0.155810147299509,1,0,1,5,0.20123910050481872,0.0,0.0,0.16522230595327808,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,3,0.25,6,0.3333333333333333,5,1,0.9791044776119404,3,0.25,0.22708039492242596,5,5,2,0.0,0.11517367458866545,0.0,0.0,0.0,0.0,3,2,1,0.0,0.6363636363636365,0.5,8,4
1223,143000,0.17647058823529413,3,0.24920127795527156,0.042983009652013376,1,1,3,3,0,4,0,12,0,2,0,0,0.5555555555555556,0.625,0.5579710144927539,0.0,1,1,13,14,1,0.2,3,4,1,4,4,3,5,0.03472714386959603,6,0.0,0.3613013698630137,0.17021276595744683,1,0,1,5,0.1913721890775585,0.32832929782082326,0.0,0.2848530519969857,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,3,0.41666666666666674,6,0.3333333333333333,2,1,0.9696517412935325,3,0.25,0.22214386459802538,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,0.0,0.0,0.25,8,4
1224,137900,0.0,3,0.28434504792332266,0.0438430437729323,1,1,3,3,0,4,0,12,2,2,0,2,0.4444444444444445,0.25,0.5724637681159432,0.01666666666666572,3,1,13,14,1,0.0275,3,4,1,4,0,4,3,0.1339475549255847,6,0.0,0.5907534246575342,0.3495908346972177,1,4,0,0,0.4134924277191372,0.0,0.0,0.3394875659382065,0.0,0.0,0.6666666666666666,0.0,0.5,0.3333333333333333,3,0.41666666666666674,4,0.0,3,5,0.9706467661691544,3,0.5,0.3723554301833568,5,5,2,0.0,0.054844606946983544,0.0,0.0,0.0,0.0,3,3,1,0.0,0.8181818181818185,0.0,8,4
1225,184000,0.2352941176470588,3,0.19169329073482427,0.06583000303816401,1,1,0,3,0,4,0,8,6,2,0,5,0.6666666666666665,0.5,0.9565217391304355,0.9166666666666643,1,1,12,13,2,0.0,2,4,2,2,4,0,2,0.12827781715095676,6,0.0,0.0273972602739726,0.12896890343698855,1,0,1,5,0.10417622762735199,0.33995157384987895,0.0,0.21778447626224567,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,2,0.5000000000000001,6,0.3333333333333333,2,1,0.9970149253731345,0,0.5,0.2736248236953456,5,5,2,0.11668611435239208,0.13711151736745886,0.0,0.0,0.0,0.0,3,2,1,0.0,0.09090909090909093,0.5,8,4
1226,145000,0.3529411764705882,3,0.20766773162939295,0.0429175722732478,1,1,3,3,0,4,0,12,2,2,0,7,0.5555555555555556,0.875,0.6231884057971016,0.13333333333333286,3,1,12,13,1,0.039375,3,2,1,4,4,0,2,0.08982990786676116,6,0.0,0.034674657534246575,0.09623567921440263,1,0,1,5,0.18448829738412117,0.0,0.0,0.15146948003014318,0.0,0.5,0.3333333333333333,0.0,0.375,0.3333333333333333,3,0.3333333333333334,6,0.0,3,1,0.974129353233831,2,0.25,0.1861777150916784,5,5,2,0.2613768961493583,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,0.4545454545454546,0.25,8,4
1227,214000,0.2352941176470588,3,0.2747603833865815,0.062156161630325564,1,1,0,3,0,1,0,21,1,2,0,5,0.5555555555555556,0.5,0.9782608695652169,0.9500000000000028,1,1,12,13,3,0.04625,2,4,2,2,4,3,6,0.0,6,0.0,0.3827054794520548,0.1463175122749591,1,0,1,5,0.12849931161083064,0.5031476997578692,0.0,0.3012434061793519,0.0,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,2,0.5833333333333335,6,0.3333333333333333,2,3,0.9985074626865673,0,0.75,0.4710860366713681,5,5,2,0.11668611435239208,0.03290676416819013,0.0,0.0,0.0,0.0,3,2,1,0.0,0.0,0.5,8,4
1228,147000,0.0,3,0.23003194888178913,0.03539227371520719,1,1,3,3,0,0,0,12,2,2,0,2,0.4444444444444445,0.875,0.6739130434782616,0.9666666666666686,1,1,12,13,1,0.1875,3,4,1,4,4,4,0,0.10542168674698796,6,0.0,0.13570205479452055,0.14926350245499184,1,0,1,5,0.13262964662689306,0.0,0.0,0.10889223813112284,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,2,0.25,6,0.0,3,5,0.9910447761194031,3,0.5,0.40620592383638926,5,5,2,0.0,0.43875685557586835,0.0,0.0,0.0,0.0,3,2,1,0.0,1.0,0.5,8,4
1229,367294,0.588235294117647,3,0.20766773162939295,0.034910841571431914,1,1,3,3,0,0,0,16,2,2,4,2,0.8888888888888888,0.5,0.9855072463768124,0.9666666666666686,3,1,8,8,1,0.47875,0,4,2,0,4,4,2,0.27285613040396883,6,0.0,0.06934931506849315,0.27855973813420626,1,0,1,5,0.3139054612207435,0.0,0.0,0.25772418990203466,0.3333333333333333,0.0,0.3333333333333333,0.5,0.125,0.3333333333333333,0,0.41666666666666674,6,0.3333333333333333,2,1,0.9990049751243782,0,0.75,0.7418899858956276,5,5,2,0.0,0.1316270566727605,0.0,0.0,0.4666666666666667,0.0,3,2,1,0.0,0.8181818181818185,0.5,6,5
1230,127000,0.3529411764705882,3,0.22364217252396165,0.030895790974315836,1,1,3,3,0,4,0,12,2,2,0,7,0.4444444444444445,0.5,0.6376811594202909,0.1666666666666643,3,1,3,6,2,0.0,3,4,1,4,4,4,0,0.11800141743444366,6,0.0,0.17508561643835616,0.17594108019639937,1,2,1,5,0.2691601652134007,0.0,0.0,0.22098718914845517,0.0,0.0,0.6666666666666666,0.0,0.5,0.3333333333333333,3,0.41666666666666674,0,0.0,3,2,0.9751243781094528,3,0.25,0.2849083215796897,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,0.0,0.6363636363636365,0.5,8,4
1231,190000,0.4117647058823529,3,0.0,0.0822173923204562,1,1,0,3,0,4,0,19,1,5,2,0,0.4444444444444445,0.5,0.7608695652173925,0.45000000000000284,5,1,9,10,2,0.000625,3,4,1,2,4,4,2,0.08823529411764706,5,0.14314789687924018,0.2791095890410959,0.22274959083469723,1,0,1,5,0.23565855897200552,0.609685230024213,0.0,0.4306706857573474,0.0,0.0,0.6666666666666666,1.0,0.5,0.6666666666666666,3,0.8333333333333336,6,0.3333333333333333,5,3,0.9835820895522389,2,0.5,0.4231311706629055,5,5,0,0.18086347724620772,0.043875685557586835,0.26268115942028986,0.0,0.0,0.0,3,2,0,0.535483870967742,0.6363636363636365,0.25,8,4
1232,132500,0.4117647058823529,3,0.22364217252396165,0.030045105050363417,1,1,3,3,0,4,0,12,2,2,2,7,0.4444444444444445,0.625,0.6521739130434785,0.20000000000000284,3,1,13,14,1,0.075,3,4,1,4,4,0,0,0.14227498228206945,6,0.0,0.12970890410958905,0.18101472995090018,1,4,1,5,0.1964203763194126,0.0,0.0,0.16126601356443104,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,3,0.3333333333333334,6,0.0,3,1,0.9761194029850748,3,0.5,0.38081805359661497,5,5,2,0.0,0.03290676416819013,0.0,0.0,0.0,0.0,3,1,1,0.0,0.3636363636363637,0.0,8,4
1233,101800,0.4117647058823529,3,0.22364217252396165,0.03992614924396458,1,1,3,3,0,2,0,12,2,2,2,2,0.3333333333333333,0.5,0.6521739130434785,0.20000000000000284,1,1,6,6,2,0.0,3,4,3,3,2,2,4,0.0,4,0.0,0.0,0.0,1,4,1,5,0.20422212023864159,0.0,0.0,0.16767143933685003,0.0,0.0,0.6666666666666666,0.0,0.25,0.6666666666666666,3,0.3333333333333334,6,0.0,3,4,0.9761194029850748,3,0.5,0.32581100141043723,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,0.18181818181818182,0.25,8,4
1234,142000,0.0,3,0.0,0.05076070952814977,1,1,0,3,0,4,0,12,2,2,0,2,0.4444444444444445,0.5,0.6304347826086953,0.14999999999999858,3,1,9,10,1,0.1125,3,4,1,4,4,4,5,0.17717930545712263,6,0.0,0.08047945205479451,0.1944353518821604,1,1,1,5,0.19596145020651676,0.0,0.0,0.16088922381311227,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,3,0.3333333333333334,6,0.0,3,1,0.9746268656716419,2,0.5,0.37447108603667134,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0.0,0.3636363636363637,1.0,0,0
1235,130000,0.2941176470588235,2,0.1757188498402556,0.033770361541517684,1,1,3,0,0,4,0,18,2,2,0,5,0.4444444444444445,0.625,0.28260869565217384,0.0,1,1,8,8,2,0.0,3,4,2,4,4,0,6,0.0,6,0.0,0.4023972602739726,0.15384615384615385,1,4,0,0,0.1583295089490592,0.4552058111380145,0.0,0.30708364732479276,0.0,0.0,0.3333333333333333,0.5,0.5,0.3333333333333333,3,0.41666666666666674,6,0.0,3,6,0.0,1,0.0,0.0,3,3,0,0.0,0.3510054844606947,0.0,0.0,0.0,0.0,3,2,1,0.0,0.9090909090909093,0.5,8,0
1236,138887,0.2941176470588235,3,0.30670926517571884,0.05530393325387367,1,1,3,3,0,4,0,6,2,2,0,5,0.4444444444444445,0.5,0.304347826086957,0.0,1,1,13,14,2,0.0,3,4,0,2,4,3,6,0.0,6,0.0,0.31977739726027393,0.12225859247135844,1,2,1,1,0.12804038549793484,0.4319612590799031,0.0,0.273172569706104,0.0,0.0,0.3333333333333333,0.5,0.5,0.3333333333333333,3,0.5833333333333335,6,0.0,3,5,0.9522388059701494,3,0.25,0.12693935119887165,1,1,0,0.23687281213535594,0.07312614259597806,0.0,0.0,0.0,0.0,3,2,1,0.0,0.5454545454545455,0.0,8,4
1237,175500,0.8235294117647058,3,0.11501597444089456,0.0062072027857626964,1,1,3,3,0,4,0,16,2,2,3,5,0.6666666666666665,0.5,0.9492753623188417,0.8833333333333329,1,1,12,15,3,0.06625,2,4,2,2,4,4,6,0.0,6,0.0,0.3270547945205479,0.12504091653027824,1,0,1,5,0.09866911427260211,0.41743341404358353,0.0,0.2434061793519216,0.0,0.0,0.6666666666666666,0.5,0.25,0.3333333333333333,2,0.3333333333333334,6,0.0,3,3,0.9965174129353236,2,0.5,0.3342736248236953,5,5,2,0.0,0.04936014625228519,0.0,0.0,0.0,0.0,3,2,1,0.0,0.4545454545454546,1.0,8,4
1238,195000,0.2352941176470588,3,0.13099041533546324,0.05184977447474819,1,1,1,3,0,2,0,5,2,2,0,5,0.6666666666666665,0.5,0.9565217391304355,0.9166666666666643,1,1,12,13,2,0.0,2,4,2,2,4,4,6,0.0,6,0.0,0.36258561643835613,0.1386252045826514,1,0,1,5,0.1177145479577788,0.5331719128329298,0.0,0.30406932931424263,0.0,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,2,0.5000000000000001,6,0.3333333333333333,2,3,0.9970149253731345,0,0.5,0.30606488011283495,5,5,2,0.11668611435239208,0.08775137111517367,0.0,0.0,0.0,0.0,3,2,1,0.0,0.7272727272727274,0.0,8,4
1239,142500,0.0,3,0.2012779552715655,0.055023487344878365,1,1,3,3,0,4,0,20,5,2,0,2,0.5555555555555556,0.5,0.9637681159420293,0.9166666666666643,1,1,12,13,2,0.0,2,4,2,2,4,4,6,0.0,6,0.0,0.4884417808219178,0.1867430441898527,1,0,1,5,0.1851766865534649,0.0,0.0,0.15203466465712132,0.0,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,3,0.3333333333333334,6,0.0,3,5,0.9975124378109455,3,0.5,0.3413258110014104,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,0.18181818181818182,0.0,8,0
1240,265900,0.0,3,0.20447284345047922,0.036163499964944265,1,1,0,1,0,4,0,23,2,2,0,2,0.7777777777777777,0.5,0.9710144927536231,0.93333333333333,3,1,12,13,1,0.02,2,4,2,2,4,0,2,0.07583274273564848,6,0.0,0.44863013698630133,0.24157119476268415,1,0,1,5,0.2638825149150986,0.0,0.0,0.21665410700828935,0.0,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0,0.3333333333333334,6,0.3333333333333333,2,1,0.9980099502487564,2,0.5,0.3328631875881523,5,5,2,0.1400233372228705,0.0603290676416819,0.0,0.0,0.0,0.0,3,2,1,0.0,1.0,0.25,8,4
1241,224900,0.2352941176470588,3,0.20766773162939295,0.03205496739816308,1,1,3,3,0,4,0,5,2,2,0,5,0.6666666666666665,0.5,0.9492753623188417,0.8833333333333329,1,1,12,13,1,0.1575,2,4,2,2,4,4,2,0.09744861800141744,6,0.0,0.1429794520547945,0.1446808510638298,1,0,1,5,0.12620468104635155,0.42808716707021793,0.0,0.2701582516955539,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,2,0.5000000000000001,6,0.0,3,1,0.9965174129353236,2,0.5,0.3829337094499295,5,5,2,0.0,0.11517367458866545,0.0,0.0,0.0,0.0,3,2,1,0.0,0.5454545454545455,0.5,8,4
1242,248328,0.0,3,0.26517571884984026,0.03995886793334736,1,1,3,3,0,4,0,21,2,2,0,2,0.6666666666666665,0.625,0.9782608695652169,0.9500000000000028,3,1,12,13,3,0.0,2,4,2,2,4,0,6,0.0,6,0.0,0.7230308219178082,0.27643207855973817,1,0,1,5,0.3109224414869206,0.0,0.0,0.2552750565184627,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,2,0.41666666666666674,6,0.0,3,1,0.9985074626865673,2,0.75,0.6727785613540197,5,5,2,0.0,0.10237659963436929,0.0,0.0,0.0,0.0,3,2,1,0.0,0.4545454545454546,0.25,6,5
1243,170000,0.38235294117647056,3,0.2715654952076677,0.043585968356353276,1,1,3,3,0,4,0,14,2,2,0,6,0.6666666666666665,0.625,0.7391304347826093,0.3999999999999986,1,1,9,10,1,0.050625,3,4,1,2,4,1,2,0.15680368532955352,3,0.11397557666214385,0.0,0.17234042553191492,1,4,1,5,0.19251950435979806,0.0,0.0,0.15806330067822155,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,2,0.3333333333333334,6,0.6666666666666666,5,1,0.9820895522388061,2,0.5,0.3723554301833568,5,5,2,0.0,0.21937842778793418,0.0,0.0,0.0,0.0,3,3,1,0.0,0.0,1.0,8,3
1244,465000,0.0,3,0.34185303514376997,0.05885157400266424,1,1,3,3,0,4,0,16,2,2,0,2,1.0,0.5,0.9710144927536231,0.93333333333333,1,1,12,13,2,0.0,0,4,2,0,1,1,2,0.24557051736357194,6,0.0,0.2953767123287671,0.33977086743044194,1,0,1,5,0.3997246443322625,0.0,0.0,0.3281838733986436,0.3333333333333333,0.0,0.6666666666666666,0.5,0.25,0.3333333333333333,0,0.41666666666666674,6,0.3333333333333333,2,1,0.9980099502487564,0,0.75,0.5994358251057827,5,5,2,0.2520420070011669,0.4186471663619744,0.0,0.0,0.0,0.0,3,2,1,0.0,0.7272727272727274,0.0,6,5
1245,230000,0.2941176470588235,3,0.0,0.047371988127789866,1,1,0,1,0,0,1,6,2,2,0,5,0.7777777777777777,0.75,0.4130434782608692,0.0,1,1,3,12,2,0.0,3,4,2,2,4,4,6,0.0,6,0.0,0.3390410958904109,0.12962356792144028,1,1,1,5,0.10509407985314365,0.35108958837772397,0.0,0.22287113790504898,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,2,0.41666666666666674,6,0.6666666666666666,2,5,0.9606965174129355,3,0.5,0.2820874471086037,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,0.4545454545454546,0.0,8,4
1246,178000,0.3529411764705882,3,0.24920127795527156,0.050433522634321916,1,1,3,3,0,4,0,14,2,2,0,7,0.5555555555555556,0.75,0.8115942028985508,0.8833333333333329,3,1,12,13,1,0.04625,3,4,1,2,4,4,6,0.0,6,0.0,0.2504280821917808,0.09574468085106384,1,0,1,5,0.184947223497017,0.3525423728813559,0.0,0.2889977392614921,0.0,0.0,1.0,0.5,0.375,0.3333333333333333,3,0.41666666666666674,6,0.3333333333333333,5,3,0.9870646766169155,0,0.5,0.33638928067700985,5,5,2,0.31271878646441076,0.20475319926873858,0.0,0.0,0.30625,0.0,3,2,1,0.0,0.0,0.25,8,0
1247,186500,0.2352941176470588,1,0.20766773162939295,0.03190072214821567,1,1,3,3,0,4,0,21,2,2,0,5,0.6666666666666665,0.5,0.9637681159420293,0.93333333333333,1,1,12,13,2,0.0,2,4,2,2,4,4,6,0.0,6,0.0,0.32363013698630133,0.12373158756137481,1,0,1,5,0.09683340982101882,0.38595641646489104,0.0,0.22965335342878673,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,2,0.3333333333333334,6,0.0,3,1,0.9975124378109455,2,0.5,0.43370944992947813,5,5,2,0.0,0.08226691042047532,0.0,0.0,0.0,0.0,3,2,1,0.0,0.18181818181818182,0.0,6,5
1248,169900,0.3529411764705882,3,0.0,0.05154595807333662,1,1,0,3,0,4,0,11,2,2,0,7,0.5555555555555556,0.5,0.7536231884057969,0.43333333333333,1,1,6,6,1,0.209375,3,4,1,4,4,0,2,0.09549964564138909,6,0.0,0.20248287671232876,0.1656301145662848,1,4,1,5,0.16062413951353832,0.0,0.0,0.13187641296156744,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,3,0.3333333333333334,6,0.0,3,1,0.983084577114428,3,0.75,0.6262341325811002,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,0.3636363636363637,1.0,8,4
1249,129500,0.32352941176470584,4,0.19169329073482427,0.038795017411016854,1,0,3,3,0,4,0,17,2,2,0,4,0.5555555555555556,0.5,0.32608695652174013,0.0,1,1,0,0,2,0.0,3,4,0,2,4,4,5,0.056520198440822116,6,0.0,0.1780821917808219,0.12029459901800328,4,1,0,5,0.18357044515832951,0.44745762711864406,0.0,0.32479276563677467,0.0,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,3,0.5000000000000001,6,0.3333333333333333,2,5,0.9701492537313434,3,0.5,0.27926657263751764,1,1,1,0.0,0.0,0.46920289855072467,0.0,0.0,0.0,3,2,1,0.0,0.27272727272727276,0.5,8,4
1250,119000,0.0,3,0.19169329073482427,0.027577181051204755,1,1,3,3,0,4,0,12,2,2,0,2,0.4444444444444445,0.75,0.5652173913043477,0.0,1,1,8,8,2,0.0,3,4,1,4,4,4,1,0.09461374911410347,5,0.06512890094979648,0.10530821917808218,0.14337152209492637,1,4,1,5,0.15006883891693437,0.0,0.0,0.12321024868123587,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,3,0.3333333333333334,6,0.0,3,1,0.9701492537313434,3,0.25,0.19464033850493653,5,5,2,0.0,0.14625228519195613,0.0,0.0,0.0,0.0,3,2,1,0.0,0.3636363636363637,0.25,8,4
1251,244000,0.0,3,0.2971246006389776,0.04608661104489472,1,1,3,3,0,0,0,12,2,2,0,2,0.6666666666666665,0.5,0.695652173913043,0.29999999999999716,3,1,3,3,2,0.0,2,4,1,4,4,4,0,0.18869596031183558,6,0.0,0.4473458904109589,0.3453355155482815,1,0,1,5,0.40752638825149157,0.0,0.0,0.33458929917106256,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0,0.5000000000000001,6,0.6666666666666666,5,1,0.9791044776119404,0,0.5,0.36812411847672777,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,0.27272727272727276,1.0,8,4
1252,171750,0.588235294117647,3,0.0,0.00858164481525626,1,1,0,3,0,0,0,16,2,2,4,2,0.6666666666666665,0.5,0.9492753623188417,0.8833333333333329,1,1,12,15,3,0.10187500000000001,2,4,2,2,4,4,6,0.0,6,0.0,0.6014554794520548,0.22995090016366615,1,0,1,5,0.24575493345571361,0.0,0.0,0.20177091183119822,0.0,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,2,0.3333333333333334,6,0.3333333333333333,2,1,0.9965174129353236,2,0.5,0.33709449929478136,5,5,2,0.17269544924154026,0.06581352833638025,0.0,0.0,0.0,0.0,3,2,1,0.0,0.18181818181818182,0.0,8,4
1253,130000,0.0,3,0.19808306709265175,0.04000093481969665,1,1,3,3,0,4,0,11,2,2,0,2,0.4444444444444445,0.625,0.695652173913043,0.29999999999999716,1,1,6,6,2,0.0,3,4,1,4,4,4,1,0.09036144578313253,6,0.0,0.15154109589041095,0.14140752864157122,1,4,1,5,0.12391005048187242,0.0,0.0,0.10173323285606631,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,3,0.25,6,0.0,3,1,0.9791044776119404,2,0.25,0.20310296191819463,5,5,2,0.038506417736289385,0.0,0.0,0.0,0.0,0.0,3,1,3,0.03870967741935484,0.9090909090909093,0.75,8,4
1254,294000,0.2352941176470588,3,0.0,0.0759167075650284,1,1,0,3,0,4,0,24,2,2,0,5,0.6666666666666665,0.75,0.7391304347826093,0.8833333333333329,1,1,13,14,2,0.0,2,4,1,4,4,1,3,0.02214741318214033,0,0.6994572591587518,0.015410958904109588,0.19509001636661213,1,4,1,5,0.2712253327214319,0.3152542372881356,0.0,0.34532780708364735,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,2,0.5833333333333335,6,0.6666666666666666,2,1,0.9820895522388061,2,0.5,0.36530324400564174,5,5,2,0.2567094515752626,0.08592321755027423,0.0,0.0,0.0,0.0,3,3,1,0.0,0.5454545454545455,0.25,8,4
1255,165400,0.2352941176470588,3,0.19169329073482427,0.02631984855920915,1,1,3,3,0,4,0,7,2,2,0,5,0.6666666666666665,0.5,0.9492753623188417,0.8999999999999986,1,1,12,13,3,0.0575,2,4,2,2,4,4,6,0.0,6,0.0,0.3193493150684931,0.1220949263502455,1,0,1,5,0.09775126204681045,0.43389830508474575,0.0,0.2490580256217031,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,2,0.41666666666666674,6,0.3333333333333333,2,3,0.9965174129353236,0,0.5,0.27997179125528915,5,5,2,0.20770128354725792,0.2340036563071298,0.0,0.0,0.0,0.0,3,2,1,0.0,0.5454545454545455,0.5,8,4
1256,127500,0.17647058823529413,4,0.16613418530351437,0.023090046507279912,1,1,3,3,0,4,0,3,2,2,0,0,0.5555555555555556,0.625,0.42753623188405854,0.0,1,1,13,14,2,0.0,3,4,0,4,0,4,3,0.07530120481927711,6,0.0,0.19648972602739725,0.1446808510638298,1,4,1,0,0.14341441027994492,0.19757869249394674,0.0,0.1946119065561417,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,3,0.3333333333333334,6,0.3333333333333333,2,5,0.98407960199005,3,0.25,0.39492242595204513,5,5,2,0.0,0.0,0.0,0.0,0.25,0.0,3,2,1,0.0,0.9090909090909093,0.25,8,4
1257,301500,0.0,3,0.29073482428115016,0.06077730257776532,1,1,0,3,0,0,0,15,2,2,0,2,0.7777777777777777,0.5,0.8840579710144922,0.7333333333333343,3,1,6,6,1,0.34625,2,4,2,2,4,1,2,0.23281360737065912,6,0.0,0.2876712328767123,0.3250409165302783,1,0,1,5,0.37930243230839833,0.0,0.0,0.3114167294649586,0.3333333333333333,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,2,0.41666666666666674,6,0.3333333333333333,5,1,0.9920398009950251,0,0.5,0.4873060648801128,5,5,2,0.30571761960326727,0.06581352833638025,0.0,0.0,0.0,0.0,3,2,1,0.0,0.6363636363636365,0.5,8,4
1258,99900,0.05882352941176469,3,0.17891373801916932,0.012900511813783919,1,1,3,3,0,0,0,7,1,2,0,2,0.4444444444444445,0.875,0.36231884057971087,0.0,1,1,13,14,2,0.0,3,4,2,1,4,4,6,0.0,6,0.0,0.3698630136986301,0.14140752864157122,1,0,1,5,0.1216154199173933,0.0,0.0,0.0998492840994725,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,3,0.16666666666666669,6,0.0,3,6,0.0,1,0.0,0.0,3,3,2,0.0,0.17550274223034734,0.0,0.0,0.0,0.0,3,2,1,0.0,0.5454545454545455,0.75,8,4
1259,190000,0.3529411764705882,3,0.18849840255591055,0.03873425413073454,1,1,0,3,0,4,0,8,2,2,0,7,0.6666666666666665,0.5,0.9637681159420293,0.9166666666666643,1,1,12,13,3,0.11375,2,4,2,2,4,1,2,0.11605244507441531,6,0.0,0.0860445205479452,0.14009819967266776,1,0,1,5,0.19091326296466268,0.0,0.0,0.15674453654860587,0.3333333333333333,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,2,0.25,6,0.0,3,1,0.9975124378109455,0,0.5,0.2820874471086037,5,5,2,0.2473745624270712,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,0.5454545454545455,0.5,8,4
1260,151000,0.0,3,0.20766773162939295,0.03949613218350511,1,1,3,3,0,2,0,12,2,2,0,2,0.5555555555555556,0.875,0.7028985507246386,0.3166666666666629,1,1,6,6,2,0.0,3,4,1,2,4,4,0,0.10666194188518781,3,0.29715061058344644,0.0059931506849315065,0.17250409165302782,1,2,1,5,0.16521340064249657,0.0,0.0,0.1356443104747551,0.3333333333333333,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,3,0.3333333333333334,6,0.0,3,1,0.9796019900497515,3,0.5,0.3244005641748942,5,5,2,0.21003500583430576,0.0,0.0,0.0,0.16666666666666666,0.0,3,2,1,0.0,0.5454545454545455,0.5,8,4
1261,181000,0.2352941176470588,3,0.0,0.10928977073546942,1,1,2,3,0,1,0,8,6,2,0,5,0.5555555555555556,0.5,0.9202898550724647,0.8166666666666629,1,1,12,13,2,0.0,3,4,2,2,4,4,6,0.0,6,0.0,0.3600171232876712,0.13764320785597384,1,0,1,5,0.12804038549793484,0.3791767554479419,0.0,0.25263752825923136,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,3,0.41666666666666674,6,0.3333333333333333,5,3,0.9945273631840797,0,0.5,0.3540197461212976,5,5,2,0.0,0.1882998171846435,0.0,0.0,0.0,0.0,3,2,1,0.0,0.4545454545454546,0.75,8,4
